2,3.77,5.51,35.10,0.10
3,4.51,5.64,130.75,0.90
4,4.06,5.44,63.68,0.45
0,3.04,8.34,9.58,1.00
1,5.00,4.86,79.36,0.39
2,4.54,5.68,34.21,0.15
3,4.58,5.63,126.42,0.92
4,3.31,5.40,63.37,0.49
0,3.41,8.17,14.26,0.93
1,4.80,4.93,79.81,0.39
2,5.00,5.70,33.54,0.05
3,4.75,5.81,129.31,0.86
4,2.69,5.47,63.94,0.40
0,2.92,8.33,12.23,0.96
1,5.00,4.75,80.44,0.44
2,4.80,5.66,29.86,0.01
3,5.00,5.94,130.24,0.83
4,2.02,5.48,66.65,0.38
0,3.42,8.38,12.08,0.97
1,5.00,4.65,79.71,0.45
2,3.85,5.57,26.32,0.05
3,4.79,5.80,127.43,0.85
4,1.50,5.35,68.16,0.31
0,3.80,8.24,16.55,0.98
1,4.57,4.49,81.14,0.55
2,3.06,5.63,24.10,0.00
3,5.00,5.69,122.64,0.93
4,1.88,5.26,72.24,0.37
0,4.56,8.34,15.01,0.96
1,4.25,4.43,78.59,0.56
2,3.62,5.68,27.05,0.00
3,4.53,5.52,125.06,1.00
4,1.20,5.42,75.63,0.28
0,5.00,8.30,14.46,0.99
1,3.59,4.43,81.68,0.58
2,3.94,5.54,27.46,0.00
3,5.00,5.38,129.48,1.00
4,1.88,5.29,73.39,0.20
0,5.00,8.37,16.74,1.00
1,2.61,4.41,81.98,0.48
2,4.03,5.39,24.79,0.00
3,4.63,5.57,134.34,1.00
4,2.60,5.16,78.18,0.21
0,5.00,8.52,18.99,1.00
1,1.88,4.38,80.42,0.41
2,4.93,5.24,20.66,0.00
3,4.73,5.72,138.56,0.90
4,2.02,5.19,82.25,0.21
0,5.00,8.37,19.14,0.94
1,1.80,4.36,82.92,0.49
2,4.01,5.04,19.98,0.00
3,4.73,5.68,139.40,0.95
4,2.52,5.08,85.96,0.17
0,4.29,8.26,20.98,0.87
1,2.32,4.38,78.01,0.55
2,4.28,4.92,19.68,0.00
3,4.55,5.51,143.13,0.97
4,2.18,5.11,86.04,0.23
0,4.36,8.18,23.67,0.79
1,2.56,4.35,80.38,0.64
2,4.03,5.05,23.97,0.07
3,4.14,5.32,147.31,0.96
4,3.16,4.96,82.56,0.23
0,4.79,8.28,27.62,0.70
1,1.81,4.43,79.82,0.56
2,4.49,5.02,24.30,0.12
3,4.74,5.39,146.94,1.00
4,4.00,4.76,84.65,0.21
0,4.08,8.20,26.73,0.70
1,1.00,4.60,77.52,0.51
2,3.55,4.93,28.76,0.16
3,3.77,5.49,147.95,1.00
4,4.76,4.61,87.63,0.16
0,3.96,8.26,31.52,0.66
1,1.38,4.71,74.51,0.50
2,2.87,5.01,31.23,0.16
3,3.56,5.67,145.62,1.00
4,4.45,4.70,86.94,0.13
0,3.75,8.19,28.24,0.75
1,1.70,4.72,74.48,0.45
2,2.86,5.21,32.61,0.08
3,4.54,5.71,146.90,1.00
4,4.05,4.61,82.65,0.11
0,4.58,8.28,24.44,0.82
1,1.59,4.60,69.67,0.46
2,2.18,5.33,29.67,0.00
3,4.64,5.66,147.35,1.00
4,3.29,4.43,77.87,0.19
0,5.00,8.19,21.92,0.78
1,1.11,4.69,66.90,0.45
2,2.59,5.33,26.26,0.00
3,5.00,5.57,150.15,0.95
4,2.57,4.57,73.01,0.21
0,4.27,8.28,24.69,0.81
1,1.00,4.67,64.88,0.35
2,2.07,5.30,25.89,0.03
3,5.00,5.59,152.49,0.90
4,2.37,4.53,69.09,0.17
0,3.64,8.21,27.02,0.87
1,1.55,4.55,64.42,0.34
2,1.96,5.46,26.67,0.06
3,5.00,5.63,156.67,0.97
4,2.67,4.45,65.86,0.16
0,3.59,8.01,23.89,0.78
1,1.97,4.69,69.19,0.26
2,1.05,5.53,31.47,0.03
3,4.94,5.53,161.12,1.00
4,3.17,4.45,62.24,0.12
0,3.18,8.08,28.51,0.81
1,1.11,4.79,71.95,0.35
2,1.00,5.71,30.73,0.03
3,5.00,5.48,157.79,1.00
4,3.87,4.27,65.26,0.19
0,2.34,8.01,27.45,0.88
1,1.00,4.91,69.68,0.28
2,1.88,5.57,27.98,0.00
3,5.00,5.41,162.67,0.91
4,4.01,4.43,67.15,0.10
0,1.82,8.18,30.72,0.89
1,1.00,4.85,70.23,0.30
2,2.14,5.54,24.05,0.00
3,5.00,5.45,159.15,0.99
4,4.43,4.60,63.26,0.18
0,1.90,8.37,33.78,0.82
1,1.00,4.83,74.94,0.37
2,1.93,5.59,23.80,0.00
3,5.00,5.33,159.18,0.90
4,3.91,4.73,66.32,0.27
0,2.80,8.47,29.11,0.80
1,1.00,4.88,74.67,0.42
2,1.87,5.43,19.94,0.00
3,5.00,5.34,156.80,0.96
4,3.83,4.55,69.08,0.32
0,1.94,8.61,29.52,0.79
1,1.65,4.89,75.66,0.49
2,2.51,5.54,17.87,0.00
3,4.82,5.30,157.24,1.00
4,4.78,4.62,69.48,0.32
0,1.66,8.72,29.18,0.73
1,1.87,4.80,80.16,0.43
2,3.42,5.50,14.83,0.00
3,5.00,5.33,159.09,1.00
4,4.94,4.64,66.88,0.25
0,2.21,8.75,31.54,0.82
1,1.68,4.76,82.22,0.36
2,2.44,5.43,17.63,0.04
3,5.00,5.30,154.20,1.00
4,4.08,4.56,71.27,0.15
0,1.75,8.59,29.44,0.75
1,2.04,4.90,78.33,0.35
2,1.89,5.39,19.71,0.07
3,4.25,5.29,150.60,0.91
4,4.64,4.39,68.77,0.09
0,1.28,8.73,32.96,0.74
1,2.71,4.83,80.91,0.29
2,1.98,5.19,14.97,0.11
3,4.38,5.24,152.91,0.98
4,3.91,4.46,70.15,0.06
0,1.11,8.62,28.31,0.68
1,1.71,4.78,79.84,0.25
2,2.37,5.19,10.58,0.08
3,5.00,5.37,154.81,0.90
4,4.14,4.37,73.40,0.04
0,1.00,8.64,26.31,0.62
1,1.14,4.86,78.44,0.31
2,2.76,5.25,9.11,0.08
3,5.00,5.30,157.20,0.87
4,4.61,4.51,76.62,0.06
0,1.08,8.72,23.39,0.61
1,1.74,4.78,79.66,0.30
2,3.70,5.39,6.23,0.05
3,5.00,5.27,158.82,0.86
4,5.00,4.52,77.55,0.00
0,1.00,8.54,20.61,0.60
1,1.16,4.67,81.78,0.20
2,3.24,5.44,7.05,0.07
3,5.00,5.28,160.30,0.93
4,4.29,4.43,74.77,0.00
0,1.00,8.38,22.18,0.69
1,1.01,4.52,76.87,0.25
2,2.73,5.36,6.73,0.15
3,5.00,5.43,158.21,0.88
4,4.75,4.59,74.06,0.02
0,1.93,8.35,22.46,0.63
1,1.90,4.33,71.97,0.32
2,3.51,5.18,7.79,0.21
3,4.52,5.27,161.84,0.84
4,4.27,4.70,72.67,0.06
0,1.26,8.18,21.87,0.59
1,2.00,4.28,70.04,0.37
2,2.83,5.37,5.00,0.25
3,3.68,5.21,163.62,0.87
4,3.81,4.51,68.18,0.15
0,1.17,8.04,17.49,0.53
1,2.06,4.28,71.13,0.32
2,3.27,5.49,6.76,0.34
3,4.15,5.14,159.07,0.91
4,4.57,4.36,64.26,0.21
0,1.00,8.17,18.57,0.51
1,3.03,4.36,69.95,0.24
2,3.19,5.48,9.05,0.27
3,4.01,5.25,155.29,0.92
4,5.00,4.44,63.57,0.14
0,1.02,8.04,22.41,0.57
1,2.90,4.22,73.37,0.25
2,2.28,5.57,7.08,0.29
3,4.45,5.20,155.33,0.98
4,5.00,4.62,67.88,0.14
0,1.00,7.95,17.52,0.53
1,3.70,4.31,73.92,0.17
2,2.43,5.53,5.00,0.25
3,4.05,5.23,155.14,0.89
4,5.00,4.62,65.80,0.13
0,1.35,7.77,22.02,0.60
1,2.70,4.34,73.22,0.17
2,2.78,5.53,5.39,0.26
3,5.00,5.36,159.15,0.96
4,4.32,4.64,63.04,0.10
0,1.00,7.63,19.07,0.55
1,2.90,4.52,76.23,0.12
2,3.62,5.57,8.85,0.25
3,4.42,5.50,158.94,0.92
4,3.57,4.56,61.18,0.04
