2,1.33,4.49,45.07,0.58
3,1.71,4.73,95.00,0.30
4,5.00,5.32,91.52,0.75
0,3.90,4.62,122.19,0.30
1,3.91,8.34,104.89,0.19
2,1.00,4.39,47.23,0.54
3,1.65,4.66,91.97,0.36
4,4.61,5.14,90.06,0.76
0,4.82,4.53,126.83,0.33
1,4.35,8.30,103.55,0.23
2,1.00,4.33,44.66,0.49
3,2.31,4.46,95.52,0.27
4,5.00,5.15,91.75,0.70
0,4.97,4.45,130.12,0.33
1,4.88,8.46,98.93,0.25
2,1.21,4.18,44.71,0.55
3,2.48,4.60,94.64,0.20
4,4.51,5.02,88.90,0.68
0,5.00,4.44,127.64,0.39
1,4.24,8.64,100.72,0.26
2,1.42,4.13,44.12,0.63
3,2.05,4.76,94.35,0.13
4,5.00,4.90,87.94,0.70
0,4.30,4.36,130.20,0.45
1,5.00,8.62,96.18,0.20
2,1.00,4.02,43.11,0.66
3,1.88,4.85,91.63,0.05
4,5.00,4.85,90.95,0.79
0,3.78,4.42,132.47,0.48
1,4.04,8.59,93.86,0.22
2,1.00,4.14,47.88,0.65
3,1.78,4.73,87.90,0.08
4,4.97,4.97,91.62,0.71
0,3.38,4.41,128.37,0.49
1,3.80,8.42,91.39,0.31
2,1.00,4.27,50.92,0.60
3,1.00,4.61,91.84,0.13
4,4.27,4.89,87.99,0.62
0,2.90,4.24,123.84,0.40
1,3.08,8.60,90.05,0.26
2,1.16,4.08,55.86,0.55
3,1.00,4.60,92.66,0.19
4,3.40,5.01,89.72,0.54
0,2.42,4.36,128.03,0.39
1,3.42,8.44,94.09,0.26
2,1.01,4.03,53.59,0.47
3,1.96,4.44,93.15,0.24
4,3.58,5.06,90.18,0.58
0,2.63,4.32,126.38,0.34
1,3.22,8.35,94.73,0.19
2,1.41,3.94,50.94,0.54
3,2.39,4.60,91.60,0.31
4,2.77,5.22,86.10,0.59
0,2.82,4.49,125.39,0.33
1,3.87,8.27,95.75,0.25
2,1.00,4.10,55.09,0.49
3,2.26,4.49,89.98,0.23
4,1.98,5.32,84.65,0.56
0,2.74,4.68,124.47,0.37
1,4.85,8.10,92.95,0.22
2,1.00,4.20,54.47,0.39
3,1.92,4.37,92.31,0.28
4,2.40,5.42,87.21,0.65
0,3.20,4.68,128.49,0.28
1,4.13,8.26,93.05,0.20
2,1.26,4.27,51.67,0.34
3,1.43,4.49,90.42,0.32
4,1.59,5.39,85.65,0.73
0,3.27,4.48,124.17,0.29
1,3.17,8.26,93.01,0.29
2,2.23,4.14,49.52,0.31
3,1.42,4.50,93.86,0.26
4,1.47,5.50,86.76,0.76
0,2.83,4.59,126.17,0.21
1,4.13,8.24,95.18,0.33
2,1.38,4.25,49.71,0.39
3,1.00,4.35,92.90,0.34
4,1.00,5.44,86.28,0.86
0,3.53,4.49,128.89,0.17
1,4.44,8.06,94.44,0.32
2,2.07,4.25,54.71,0.30
3,1.00,4.20,88.97,0.41
4,1.00,5.56,82.63,0.90
0,3.68,4.46,126.02,0.15
1,4.41,7.86,89.81,0.23
2,2.92,4.39,58.94,0.32
3,1.00,4.26,86.36,0.34
4,1.00,5.67,80.20,0.88
0,4.31,4.65,129.80,0.18
1,3.96,7.88,86.03,0.29
2,3.73,4.22,59.33,0.29
3,1.00,4.36,83.97,0.30
4,1.61,5.85,76.06,0.92
0,4.93,4.74,125.41,0.10
1,3.69,7.84,81.89,0.20
2,4.17,4.20,61.86,0.36
3,1.00,4.22,87.32,0.27
4,1.27,5.93,75.03,1.00
0,5.00,4.71,127.15,0.01
1,2.80,7.65,80.74,0.10
2,4.21,4.20,60.96,0.42
3,1.00,4.02,91.45,0.28
4,1.07,5.88,77.14,1.00
0,4.80,4.82,124.34,0.09
1,2.15,7.69,79.57,0.12
2,5.00,4.25,62.63,0.51
3,1.80,4.17,87.42,0.22
4,1.00,5.74,72.44,0.99
0,4.35,4.76,126.16,0.05
1,1.21,7.84,77.28,0.07
2,4.47,4.27,66.96,0.57
3,1.31,4.07,91.79,0.30
4,1.93,5.86,69.11,1.00
0,5.00,4.72,127.79,0.11
1,2.19,7.89,76.97,0.13
2,4.49,4.21,67.30,0.57
3,1.94,4.26,92.97,0.28
4,2.45,5.98,70.73,0.96
0,5.00,4.64,123.08,0.12
1,3.11,7.69,75.08,0.23
2,4.90,4.16,63.63,0.63
3,2.89,4.24,93.60,0.32
4,1.93,6.12,66.17,0.98
0,4.91,4.56,125.43,0.22
1,3.68,7.59,74.57,0.26
2,4.58,4.07,59.58,0.62
3,3.52,4.26,92.61,0.35
4,1.00,6.05,63.17,1.00
0,4.39,4.67,124.82,0.14
1,3.47,7.54,70.76,0.16
2,4.70,3.99,61.34,0.57
3,4.49,4.19,94.44,0.34
4,1.04,6.21,67.29,1.00
0,4.48,4.54,121.79,0.09
1,3.09,7.66,75.15,0.21
2,4.05,4.03,61.23,0.58
3,5.00,4.20,95.92,0.26
4,1.34,6.29,69.53,1.00
0,4.70,4.51,126.71,0.05
1,2.98,7.74,74.21,0.17
2,4.46,4.12,63.74,0.56
3,4.12,4.22,95.98,0.33
4,1.46,6.42,65.83,0.96
0,5.00,4.64,122.03,0.14
1,3.61,7.57,77.99,0.16
2,3.60,3.93,63.69,0.62
3,4.80,4.21,98.46,0.37
4,1.41,6.42,70.19,1.00
0,5.00,4.66,121.85,0.19
1,2.71,7.76,81.37,0.21
2,3.05,3.79,67.32,0.71
3,4.83,4.04,96.36,0.41
4,1.01,6.52,69.01,1.00
0,4.64,4.78,121.04,0.28
1,2.41,7.68,83.42,0.12
2,2.49,3.76,64.56,0.69
3,3.94,3.94,95.44,0.44
4,1.18,6.57,69.99,1.00
0,4.77,4.84,120.31,0.21
1,2.36,7.59,87.92,0.08
2,2.28,3.89,67.11,0.65
3,2.95,4.05,92.61,0.48
4,1.51,6.41,66.89,0.94
0,4.78,5.02,124.63,0.30
1,2.38,7.76,86.58,0.17
2,2.92,3.72,62.57,0.59
3,3.38,4.04,94.55,0.43
4,1.89,6.32,71.08,0.86
0,4.93,5.11,122.30,0.30
1,2.13,7.78,90.62,0.18
2,3.51,3.81,63.74,0.62
3,2.77,4.07,92.48,0.45
4,2.39,6.19,75.26,0.89
0,5.00,5.22,123.89,0.33
1,1.30,7.71,95.29,0.14
2,3.27,3.84,64.73,0.59
3,1.79,3.94,93.57,0.46
4,3.32,6.29,75.26,0.95
0,5.00,5.09,125.67,0.27
1,1.34,7.55,93.49,0.23
2,3.62,3.97,68.26,0.57
3,2.71,4.07,89.36,0.49
4,2.69,6.42,76.65,0.90
0,5.00,5.09,123.37,0.35
1,1.00,7.64,88.50,0.15
2,3.84,4.15,66.81,0.49
3,2.41,4.18,92.63,0.42
4,2.84,6.33,76.21,0.91
0,5.00,5.12,118.78,0.30
1,1.51,7.47,90.63,0.16
2,4.68,4.07,64.38,0.52
3,1.43,4.27,95.27,0.47
4,3.66,6.40,76.72,0.96
0,5.00,5.09,116.09,0.39
1,1.36,7.50,91.29,0.09
2,5.00,4.20,62.13,0.47
3,1.87,4.37,99.91,0.39
4,3.48,6.37,72.00,1.00
0,4.17,5.26,113.91,0.49
1,1.00,7.58,95.01,0.00
2,5.00,4.21,60.73,0.45
3,1.07,4.29,103.86,0.44
4,3.82,6.51,67.55,1.00
0,4.52,5.13,111.44,0.43
1,1.15,7.56,91.44,0.00
2,5.00,4.24,61.07,0.50
3,1.66,4.33,104.36,0.49
4,3.30,6.61,70.90,1.00
0,4.83,5.20,108.24,0.49
1,1.00,7.73,95.25,0.07
2,4.13,4.41,60.87,0.51
3,1.89,4.16,103.75,0.44
4,3.67,6.48,71.08,1.00
0,5.00,5.04,111.71,0.45
1,1.05,7.53,95.67,0.13
2,4.20,4.24,64.46,0.59
3,2.63,4.32,102.66,0.53
4,3.64,6.62,70.91,0.93
0,4.02,5.03,107.97,0.38
1,1.00,7.46,100.40,0.03
2,4.85,4.36,65.03,0.52
3,2.03,4.44,101.95,0.52
4,3.69,6.59,70.88,0.83
